"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click","row_id"
4940,"user4940",19,"female","desktop","top","entertaiment","morning",0,9211
2016,"user2016",40,"male","desktop","bottom","entertaiment","afternoon",0,9214
7626,"user7626",30,"non-binary","mobile","side","social media","night",0,9217
2213,"user2213",40,"non-binary","mobile","side","entertaiment","afternoon",0,9220
3881,"user3881",51,"female","tablet","bottom","social media","morning",0,9226
9233,"user9233",55,"female","tablet","bottom","entertaiment","night",0,9230
2238,"user2238",40,"female","desktop","top","entertaiment","morning",0,9232
9321,"user9321",39,"female","desktop","bottom","education","afternoon",0,9234
2724,"user2724",40,"female","mobile","top","social media","morning",0,9237
405,"user405",51,"female","desktop","top","social media","afternoon",0,9240
8804,"user8804",40,"female","desktop","top","education","morning",0,9244
3629,"user3629",35,"female","mobile","bottom","news","morning",0,9247
9779,"user9779",40,"female","tablet","bottom","education","morning",0,9248
9581,"user9581",40,"male","mobile","side","social media","morning",0,9253
9551,"user9551",40,"female","mobile","side","entertaiment","evening",0,9256
6717,"user6717",40,"female","tablet","top","entertaiment","morning",0,9258
2747,"user2747",29,"male","desktop","bottom","entertaiment","night",0,9259
6396,"user6396",56,"female","desktop","top","entertaiment","evening",0,9262
7054,"user7054",40,"female","mobile","top","education","morning",0,9264
961,"user961",40,"female","desktop","bottom","entertainment","afternoon",0,9265
6831,"user6831",64,"female","mobile","top","entertaiment","afternoon",0,9267
2803,"user2803",56,"female","tablet","side","social media","night",0,9274
7436,"user7436",37,"male","desktop","bottom","entertaiment","night",0,9275
1365,"user1365",38,"female","tablet","top","shopping","afternoon",0,9285
7776,"user7776",40,"female","mobile","top","entertaiment","morning",0,9287
5837,"user5837",40,"female","mobile","top","entertainment","morning",0,9291
6014,"user6014",40,"female","mobile","bottom","social media","night",0,9293
4827,"user4827",40,"male","mobile","bottom","education","morning",0,9294
2666,"user2666",40,"female","mobile","bottom","news","morning",0,9296
7047,"user7047",21,"female","desktop","side","entertaiment","morning",0,9299
6500,"user6500",18,"female","mobile","bottom","entertainment","morning",0,9303
8571,"user8571",40,"female","tablet","side","entertaiment","afternoon",0,9304
3049,"user3049",40,"non-binary","desktop","top","education","morning",0,9308
2833,"user2833",40,"male","mobile","bottom","shopping","morning",0,9313
7840,"user7840",40,"non-binary","desktop","top","shopping","morning",0,9317
8034,"user8034",44,"female","desktop","bottom","entertaiment","morning",0,9322
4424,"user4424",40,"female","desktop","side","entertaiment","afternoon",0,9325
1187,"user1187",52,"female","mobile","bottom","social media","night",0,9329
7081,"user7081",59,"female","mobile","side","entertaiment","night",0,9333
4286,"user4286",40,"female","desktop","top","shopping","morning",0,9334
5844,"user5844",43,"male","desktop","bottom","entertaiment","evening",0,9335
9348,"user9348",29,"female","tablet","side","entertaiment","morning",0,9337
2689,"user2689",59,"female","desktop","top","entertainment","afternoon",0,9341
6956,"user6956",27,"female","desktop","bottom","education","evening",0,9347
8844,"user8844",40,"non-binary","tablet","side","entertaiment","morning",0,9349
613,"user613",40,"male","desktop","top","entertainment","morning",0,9350
5781,"user5781",40,"female","mobile","top","entertainment","morning",0,9353
7010,"user7010",59,"female","desktop","bottom","entertaiment","morning",0,9355
9421,"user9421",40,"female","mobile","bottom","education","morning",0,9356
9769,"user9769",28,"non-binary","mobile","bottom","entertaiment","afternoon",0,9360
6583,"user6583",40,"female","tablet","top","education","evening",0,9361
8408,"user8408",40,"female","desktop","bottom","entertaiment","morning",0,9364
1683,"user1683",28,"female","tablet","bottom","education","morning",0,9366
7904,"user7904",40,"female","desktop","bottom","social media","morning",0,9370
5650,"user5650",40,"female","tablet","top","entertaiment","evening",0,9373
3095,"user3095",29,"female","mobile","top","entertaiment","morning",0,9378
7276,"user7276",63,"female","desktop","top","entertaiment","night",0,9381
7676,"user7676",40,"female","desktop","bottom","entertaiment","morning",0,9383
1737,"user1737",40,"male","mobile","bottom","entertainment","night",0,9390
724,"user724",64,"non-binary","desktop","bottom","shopping","morning",0,9391
2784,"user2784",41,"female","tablet","top","entertaiment","morning",0,9392
3594,"user3594",49,"female","tablet","side","entertaiment","morning",0,9398
673,"user673",33,"female","mobile","side","entertaiment","morning",0,9402
3376,"user3376",40,"female","mobile","top","entertaiment","morning",0,9403
662,"user662",40,"female","mobile","bottom","social media","evening",0,9404
6541,"user6541",37,"female","desktop","bottom","entertaiment","morning",0,9406
7935,"user7935",56,"female","tablet","bottom","entertaiment","morning",0,9409
2188,"user2188",40,"male","desktop","bottom","entertaiment","afternoon",0,9411
2002,"user2002",40,"female","desktop","top","education","evening",0,9413
246,"user246",40,"non-binary","desktop","bottom","entertainment","evening",0,9414
7205,"user7205",40,"female","tablet","bottom","shopping","morning",0,9416
1997,"user1997",63,"non-binary","tablet","side","education","evening",0,9421
6247,"user6247",27,"female","mobile","top","news","night",0,9422
2720,"user2720",30,"female","desktop","side","entertaiment","morning",0,9423
7129,"user7129",56,"male","tablet","bottom","entertaiment","night",0,9425
589,"user589",40,"male","tablet","top","entertainment","night",0,9428
3308,"user3308",61,"female","tablet","top","entertaiment","morning",0,9429
639,"user639",53,"male","tablet","top","entertaiment","morning",0,9431
6304,"user6304",40,"non-binary","tablet","bottom","entertaiment","night",0,9437
5619,"user5619",21,"non-binary","tablet","bottom","education","morning",0,9443
7113,"user7113",40,"non-binary","desktop","bottom","entertaiment","morning",0,9444
9597,"user9597",32,"female","mobile","side","entertaiment","afternoon",0,9446
955,"user955",40,"female","mobile","bottom","education","afternoon",0,9448
926,"user926",51,"female","mobile","bottom","social media","evening",0,9453
1585,"user1585",24,"non-binary","mobile","bottom","entertaiment","night",0,9456
10,"user10",40,"female","desktop","side","entertaiment","evening",0,9459
8680,"user8680",20,"female","desktop","bottom","entertaiment","night",0,9462
4998,"user4998",40,"female","desktop","top","entertaiment","night",0,9465
3209,"user3209",63,"male","mobile","side","entertaiment","night",0,9468
6993,"user6993",40,"female","mobile","bottom","shopping","evening",0,9474
4446,"user4446",45,"male","tablet","bottom","social media","night",0,9475
3841,"user3841",55,"female","mobile","bottom","entertaiment","morning",0,9479
8123,"user8123",40,"male","desktop","side","entertaiment","afternoon",0,9487
9947,"user9947",57,"female","mobile","top","social media","morning",0,9488
1418,"user1418",58,"female","desktop","side","news","night",0,9489
5180,"user5180",19,"female","mobile","top","entertaiment","night",0,9493
7458,"user7458",59,"male","desktop","bottom","social media","night",0,9497
2630,"user2630",40,"female","tablet","top","entertaiment","night",0,9501
7311,"user7311",18,"female","desktop","bottom","news","night",0,9502
9274,"user9274",35,"male","mobile","bottom","entertaiment","night",0,9511
2443,"user2443",23,"female","tablet","bottom","entertaiment","night",0,9512
458,"user458",40,"non-binary","tablet","top","news","morning",0,9514
7807,"user7807",40,"non-binary","desktop","side","entertaiment","night",0,9520
5341,"user5341",40,"male","desktop","top","news","morning",0,9523
388,"user388",52,"female","tablet","side","entertaiment","morning",0,9525
4052,"user4052",40,"female","tablet","side","entertaiment","night",0,9526
3024,"user3024",40,"female","desktop","bottom","shopping","evening",0,9528
7446,"user7446",40,"male","desktop","top","entertainment","evening",0,9529
7903,"user7903",40,"non-binary","desktop","bottom","entertaiment","morning",0,9531
7106,"user7106",40,"female","mobile","top","education","morning",0,9533
5257,"user5257",40,"female","mobile","bottom","education","evening",0,9536
2098,"user2098",58,"male","tablet","top","social media","night",0,9538
9252,"user9252",33,"female","mobile","top","entertainment","morning",0,9540
9898,"user9898",48,"male","tablet","bottom","entertainment","evening",0,9541
8527,"user8527",40,"female","desktop","bottom","social media","morning",0,9545
5449,"user5449",52,"female","tablet","side","entertaiment","morning",0,9548
7299,"user7299",49,"female","desktop","side","entertaiment","evening",0,9555
8349,"user8349",40,"non-binary","desktop","side","entertaiment","evening",0,9561
697,"user697",42,"non-binary","mobile","bottom","shopping","afternoon",0,9565
9492,"user9492",40,"female","desktop","top","entertaiment","evening",0,9567
1219,"user1219",40,"male","desktop","top","entertainment","morning",0,9572
3790,"user3790",40,"non-binary","desktop","bottom","entertaiment","evening",0,9576
4913,"user4913",37,"female","tablet","bottom","entertaiment","morning",0,9578
4225,"user4225",44,"non-binary","mobile","side","entertaiment","night",0,9583
844,"user844",40,"female","tablet","bottom","entertaiment","afternoon",0,9585
9360,"user9360",58,"female","desktop","top","entertaiment","evening",0,9586
6190,"user6190",40,"female","tablet","bottom","news","afternoon",0,9587
9926,"user9926",40,"non-binary","desktop","top","entertaiment","night",0,9589
7497,"user7497",25,"female","tablet","top","social media","night",0,9591
8592,"user8592",57,"female","mobile","top","education","morning",0,9593
3592,"user3592",40,"female","desktop","side","news","morning",0,9596
5450,"user5450",43,"female","tablet","top","entertaiment","morning",0,9601
1669,"user1669",40,"female","tablet","side","entertainment","evening",0,9603
1412,"user1412",53,"male","desktop","side","education","afternoon",0,9607
3139,"user3139",62,"female","mobile","top","shopping","afternoon",0,9610
5787,"user5787",40,"female","desktop","bottom","entertaiment","afternoon",0,9612
5457,"user5457",39,"non-binary","desktop","top","entertaiment","morning",0,9615
2729,"user2729",40,"female","mobile","side","news","night",0,9623
8511,"user8511",29,"female","desktop","side","news","evening",0,9625
8861,"user8861",55,"male","mobile","top","social media","morning",0,9626
2716,"user2716",26,"female","desktop","bottom","entertaiment","morning",0,9628
3223,"user3223",40,"female","mobile","side","entertaiment","evening",0,9629
8638,"user8638",40,"non-binary","desktop","top","shopping","morning",0,9632
7418,"user7418",31,"female","desktop","top","entertaiment","morning",0,9633
6591,"user6591",40,"female","mobile","side","entertaiment","afternoon",0,9635
7806,"user7806",60,"non-binary","tablet","bottom","entertaiment","morning",0,9638
7697,"user7697",62,"female","mobile","top","entertaiment","evening",0,9643
897,"user897",41,"female","mobile","bottom","entertaiment","morning",0,9644
2495,"user2495",41,"female","tablet","bottom","entertaiment","evening",0,9651
7352,"user7352",20,"female","desktop","side","entertaiment","afternoon",0,9652
9382,"user9382",31,"female","desktop","side","education","morning",0,9661
1863,"user1863",29,"female","tablet","top","entertaiment","morning",0,9665
2090,"user2090",52,"female","desktop","top","entertaiment","night",0,9666
392,"user392",26,"male","mobile","top","entertainment","evening",0,9669
9866,"user9866",54,"non-binary","tablet","side","news","morning",0,9670
2521,"user2521",37,"female","tablet","bottom","shopping","night",0,9673
2449,"user2449",40,"female","desktop","bottom","entertaiment","morning",0,9674
9978,"user9978",40,"non-binary","desktop","bottom","entertaiment","night",0,9675
6458,"user6458",40,"female","desktop","side","entertaiment","night",0,9676
1951,"user1951",42,"non-binary","tablet","top","education","morning",0,9679
2751,"user2751",33,"female","mobile","bottom","entertaiment","morning",0,9682
6809,"user6809",54,"female","mobile","side","entertaiment","evening",0,9683
3931,"user3931",40,"female","desktop","bottom","entertaiment","evening",0,9685
8262,"user8262",40,"female","mobile","bottom","entertainment","morning",0,9687
3124,"user3124",49,"female","desktop","side","news","evening",0,9689
5096,"user5096",40,"female","mobile","bottom","entertaiment","morning",0,9690
7171,"user7171",45,"male","desktop","bottom","entertainment","night",0,9691
5052,"user5052",40,"male","mobile","bottom","entertaiment","afternoon",0,9693
211,"user211",40,"female","tablet","side","social media","night",0,9704
8240,"user8240",58,"female","desktop","side","education","afternoon",0,9707
